Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
08/12/2004,14:00:00,-200.0,1102.0,150.0,,855.0,258.0,763.0,98.0,1279.0,1039.0,-200.0,-200.0,-200.0,2004-12-08 14:00:00
08/12/2004,15:00:00,-200.0,997.0,150.0,,742.0,179.0,911.0,82.0,1180.0,899.0,-200.0,-200.0,-200.0,2004-12-08 15:00:00
08/12/2004,16:00:00,-200.0,1049.0,150.0,,790.0,221.0,870.0,96.0,1183.0,1019.0,-200.0,-200.0,-200.0,2004-12-08 16:00:00
08/12/2004,17:00:00,-200.0,1082.0,150.0,,834.0,303.0,800.0,107.0,1207.0,1057.0,-200.0,-200.0,-200.0,2004-12-08 17:00:00
08/12/2004,18:00:00,-200.0,1177.0,150.0,,987.0,429.0,692.0,119.0,1324.0,1229.0,-200.0,-200.0,-200.0,2004-12-08 18:00:00
08/12/2004,19:00:00,-200.0,1166.0,150.0,,935.0,357.0,756.0,114.0,1301.0,1135.0,-200.0,-200.0,-200.0,2004-12-08 19:00:00
08/12/2004,20:00:00,-200.0,1352.0,150.0,,1118.0,438.0,625.0,127.0,1524.0,1188.0,-200.0,-200.0,-200.0,2004-12-08 20:00:00
08/12/2004,21:00:00,-200.0,1210.0,150.0,,947.0,457.0,697.0,121.0,1404.0,1060.0,-200.0,-200.0,-200.0,2004-12-08 21:00:00
08/12/2004,22:00:00,-200.0,1161.0,150.0,,909.0,355.0,721.0,109.0,1370.0,962.0,-200.0,-200.0,-200.0,2004-12-08 22:00:00
08/12/2004,23:00:00,-200.0,1142.0,150.0,,866.0,348.0,815.0,107.0,1329.0,939.0,-200.0,-200.0,-200.0,2004-12-08 23:00:00
09/12/2004,00:00:00,-200.0,1054.0,150.0,,789.0,241.0,886.0,100.0,1254.0,864.0,-200.0,-200.0,-200.0,2004-12-09 00:00:00
09/12/2004,01:00:00,1.0,926.0,150.0,,649.0,134.0,1035.0,83.0,1145.0,741.0,-200.0,-200.0,-200.0,2004-12-09 01:00:00
09/12/2004,02:00:00,-200.0,873.0,150.0,,583.0,94.0,1155.0,66.0,1108.0,642.0,-200.0,-200.0,-200.0,2004-12-09 02:00:00
09/12/2004,03:00:00,-200.0,832.0,150.0,,518.0,180.0,1264.0,109.0,1061.0,539.0,-200.0,-200.0,-200.0,2004-12-09 03:00:00
09/12/2004,04:00:00,-200.0,803.0,150.0,,466.0,33.0,1451.0,30.0,1034.0,449.0,-200.0,-200.0,-200.0,2004-12-09 04:00:00
09/12/2004,05:00:00,-200.0,818.0,150.0,,463.0,33.0,1509.0,29.0,1046.0,437.0,-200.0,-200.0,-200.0,2004-12-09 05:00:00
09/12/2004,06:00:00,-200.0,814.0,150.0,,482.0,57.0,1426.0,41.0,1027.0,457.0,-200.0,-200.0,-200.0,2004-12-09 06:00:00
09/12/2004,07:00:00,-200.0,832.0,150.0,,530.0,112.0,1346.0,63.0,1027.0,512.0,-200.0,-200.0,-200.0,2004-12-09 07:00:00
09/12/2004,08:00:00,-200.0,1091.0,150.0,,882.0,358.0,844.0,114.0,1288.0,931.0,-200.0,-200.0,-200.0,2004-12-09 08:00:00
09/12/2004,09:00:00,2.0,1019.0,150.0,,874.0,287.0,1113.0,114.0,1235.0,905.0,-200.0,-200.0,-200.0,2004-12-09 09:00:00
09/12/2004,10:00:00,-200.0,937.0,150.0,,750.0,263.0,1386.0,102.0,1141.0,790.0,-200.0,-200.0,-200.0,2004-12-09 10:00:00
09/12/2004,11:00:00,-200.0,950.0,150.0,,786.0,282.0,1038.0,101.0,1145.0,850.0,-200.0,-200.0,-200.0,2004-12-09 11:00:00
09/12/2004,12:00:00,-200.0,962.0,150.0,,785.0,286.0,993.0,103.0,1161.0,870.0,-200.0,-200.0,-200.0,2004-12-09 12:00:00
09/12/2004,13:00:00,-200.0,969.0,150.0,,812.0,259.0,989.0,100.0,1189.0,842.0,-200.0,-200.0,-200.0,2004-12-09 13:00:00
09/12/2004,14:00:00,-200.0,1010.0,150.0,,863.0,265.0,915.0,95.0,1257.0,886.0,-200.0,-200.0,-200.0,2004-12-09 14:00:00
09/12/2004,15:00:00,-200.0,946.0,150.0,,780.0,249.0,945.0,99.0,1142.0,801.0,-200.0,-200.0,-200.0,2004-12-09 15:00:00
09/12/2004,16:00:00,-200.0,988.0,150.0,,865.0,268.0,876.0,102.0,1190.0,895.0,-200.0,-200.0,-200.0,2004-12-09 16:00:00
09/12/2004,17:00:00,-200.0,948.0,150.0,,799.0,226.0,1539.0,105.0,1145.0,827.0,-200.0,-200.0,-200.0,2004-12-09 17:00:00
09/12/2004,18:00:00,-200.0,1045.0,150.0,,960.0,301.0,1376.0,118.0,1259.0,972.0,-200.0,-200.0,-200.0,2004-12-09 18:00:00
09/12/2004,19:00:00,-200.0,1114.0,150.0,,1057.0,388.0,777.0,135.0,1301.0,1079.0,-200.0,-200.0,-200.0,2004-12-09 19:00:00
09/12/2004,20:00:00,-200.0,1006.0,150.0,,987.0,285.0,1028.0,124.0,1247.0,964.0,-200.0,-200.0,-200.0,2004-12-09 20:00:00
09/12/2004,21:00:00,-200.0,889.0,150.0,,738.0,197.0,1379.0,100.0,1061.0,743.0,-200.0,-200.0,-200.0,2004-12-09 21:00:00
09/12/2004,22:00:00,-200.0,792.0,150.0,,583.0,105.0,1972.0,66.0,946.0,517.0,-200.0,-200.0,-200.0,2004-12-09 22:00:00
09/12/2004,23:00:00,-200.0,808.0,150.0,,572.0,88.0,1729.0,57.0,954.0,468.0,-200.0,-200.0,-200.0,2004-12-09 23:00:00
10/12/2004,00:00:00,-200.0,814.0,150.0,,574.0,92.0,1613.0,58.0,965.0,461.0,-200.0,-200.0,-200.0,2004-12-10 00:00:00
10/12/2004,01:00:00,-200.0,827.0,150.0,,636.0,88.0,1485.0,59.0,980.0,483.0,-200.0,-200.0,-200.0,2004-12-10 01:00:00
10/12/2004,02:00:00,-200.0,801.0,150.0,,633.0,90.0,1489.0,60.0,940.0,482.0,-200.0,-200.0,-200.0,2004-12-10 02:00:00
10/12/2004,03:00:00,-200.0,770.0,150.0,,600.0,180.0,2081.0,109.0,901.0,416.0,-200.0,-200.0,-200.0,2004-12-10 03:00:00
10/12/2004,04:00:00,-200.0,721.0,150.0,,470.0,42.0,2331.0,35.0,815.0,367.0,-200.0,-200.0,-200.0,2004-12-10 04:00:00
10/12/2004,05:00:00,-200.0,709.0,150.0,,437.0,31.0,2559.0,27.0,787.0,324.0,-200.0,-200.0,-200.0,2004-12-10 05:00:00
10/12/2004,06:00:00,-200.0,734.0,150.0,,478.0,51.0,2294.0,39.0,805.0,378.0,-200.0,-200.0,-200.0,2004-12-10 06:00:00
10/12/2004,07:00:00,-200.0,770.0,150.0,,533.0,100.0,2683.0,63.0,839.0,480.0,-200.0,-200.0,-200.0,2004-12-10 07:00:00
10/12/2004,08:00:00,-200.0,919.0,150.0,,795.0,315.0,2327.0,110.0,998.0,822.0,-200.0,-200.0,-200.0,2004-12-10 08:00:00
10/12/2004,09:00:00,-200.0,996.0,150.0,,998.0,417.0,2318.0,128.0,1136.0,1060.0,-200.0,-200.0,-200.0,2004-12-10 09:00:00
10/12/2004,10:00:00,-200.0,925.0,150.0,,866.0,328.0,2542.0,122.0,1013.0,916.0,-200.0,-200.0,-200.0,2004-12-10 10:00:00
10/12/2004,11:00:00,-200.0,883.0,150.0,,821.0,304.0,886.0,111.0,967.0,844.0,-200.0,-200.0,-200.0,2004-12-10 11:00:00
10/12/2004,12:00:00,-200.0,884.0,150.0,,822.0,300.0,909.0,110.0,968.0,807.0,-200.0,-200.0,-200.0,2004-12-10 12:00:00
10/12/2004,13:00:00,-200.0,920.0,150.0,,903.0,306.0,849.0,114.0,1011.0,853.0,-200.0,-200.0,-200.0,2004-12-10 13:00:00
10/12/2004,14:00:00,-200.0,941.0,150.0,,941.0,342.0,837.0,114.0,1036.0,884.0,-200.0,-200.0,-200.0,2004-12-10 14:00:00
10/12/2004,15:00:00,-200.0,934.0,150.0,,914.0,324.0,873.0,111.0,1016.0,834.0,-200.0,-200.0,-200.0,2004-12-10 15:00:00
10/12/2004,16:00:00,-200.0,929.0,150.0,,928.0,327.0,842.0,116.0,1001.0,893.0,-200.0,-200.0,-200.0,2004-12-10 16:00:00
10/12/2004,17:00:00,-200.0,972.0,150.0,,1043.0,404.0,764.0,148.0,1083.0,1037.0,-200.0,-200.0,-200.0,2004-12-10 17:00:00
10/12/2004,18:00:00,4.0,1073.0,150.0,,1195.0,575.0,675.0,177.0,1249.0,1244.0,-200.0,-200.0,-200.0,2004-12-10 18:00:00
10/12/2004,19:00:00,-200.0,1050.0,150.0,,1260.0,539.0,662.0,164.0,1256.0,1269.0,-200.0,-200.0,-200.0,2004-12-10 19:00:00
10/12/2004,20:00:00,-200.0,980.0,150.0,,1132.0,460.0,742.0,151.0,1102.0,1125.0,-200.0,-200.0,-200.0,2004-12-10 20:00:00
10/12/2004,21:00:00,-200.0,872.0,150.0,,900.0,386.0,918.0,147.0,910.0,946.0,-200.0,-200.0,-200.0,2004-12-10 21:00:00
10/12/2004,22:00:00,-200.0,802.0,150.0,,743.0,202.0,1051.0,110.0,826.0,751.0,-200.0,-200.0,-200.0,2004-12-10 22:00:00
10/12/2004,23:00:00,1.0,792.0,150.0,,674.0,162.0,1122.0,99.0,810.0,670.0,-200.0,-200.0,-200.0,2004-12-10 23:00:00
11/12/2004,00:00:00,-200.0,857.0,150.0,,753.0,261.0,1034.0,116.0,860.0,754.0,-200.0,-200.0,-200.0,2004-12-11 00:00:00
11/12/2004,01:00:00,-200.0,856.0,150.0,,734.0,263.0,1041.0,121.0,853.0,781.0,-200.0,-200.0,-200.0,2004-12-11 01:00:00
11/12/2004,02:00:00,-200.0,869.0,150.0,,702.0,159.0,1019.0,103.0,891.0,842.0,-200.0,-200.0,-200.0,2004-12-11 02:00:00
11/12/2004,03:00:00,-200.0,890.0,150.0,,688.0,180.0,1015.0,109.0,897.0,840.0,-200.0,-200.0,-200.0,2004-12-11 03:00:00
11/12/2004,04:00:00,-200.0,834.0,150.0,,632.0,111.0,1102.0,83.0,871.0,746.0,-200.0,-200.0,-200.0,2004-12-11 04:00:00
11/12/2004,05:00:00,-200.0,860.0,150.0,,616.0,104.0,1105.0,76.0,873.0,754.0,-200.0,-200.0,-200.0,2004-12-11 05:00:00
11/12/2004,06:00:00,1.0,909.0,150.0,,728.0,221.0,933.0,107.0,948.0,905.0,-200.0,-200.0,-200.0,2004-12-11 06:00:00
11/12/2004,07:00:00,-200.0,955.0,150.0,,772.0,243.0,1030.0,106.0,957.0,960.0,-200.0,-200.0,-200.0,2004-12-11 07:00:00
11/12/2004,08:00:00,-200.0,1035.0,150.0,,914.0,356.0,947.0,124.0,1064.0,1080.0,-200.0,-200.0,-200.0,2004-12-11 08:00:00
11/12/2004,09:00:00,-200.0,1087.0,150.0,,1121.0,429.0,711.0,134.0,1177.0,1209.0,-200.0,-200.0,-200.0,2004-12-11 09:00:00
11/12/2004,10:00:00,-200.0,1101.0,150.0,,1083.0,518.0,692.0,147.0,1130.0,1243.0,-200.0,-200.0,-200.0,2004-12-11 10:00:00
11/12/2004,11:00:00,-200.0,1135.0,150.0,,1100.0,460.0,679.0,146.0,1161.0,1273.0,-200.0,-200.0,-200.0,2004-12-11 11:00:00
11/12/2004,12:00:00,-200.0,1095.0,150.0,,1067.0,389.0,702.0,133.0,1152.0,1216.0,-200.0,-200.0,-200.0,2004-12-11 12:00:00
11/12/2004,13:00:00,-200.0,986.0,150.0,,931.0,362.0,815.0,120.0,1011.0,976.0,-200.0,-200.0,-200.0,2004-12-11 13:00:00
11/12/2004,14:00:00,-200.0,991.0,150.0,,940.0,337.0,816.0,117.0,1035.0,973.0,-200.0,-200.0,-200.0,2004-12-11 14:00:00
11/12/2004,15:00:00,-200.0,926.0,150.0,,815.0,254.0,931.0,109.0,945.0,827.0,-200.0,-200.0,-200.0,2004-12-11 15:00:00
11/12/2004,16:00:00,-200.0,974.0,150.0,,891.0,281.0,857.0,112.0,1005.0,912.0,-200.0,-200.0,-200.0,2004-12-11 16:00:00
11/12/2004,17:00:00,-200.0,1042.0,150.0,,1031.0,369.0,756.0,131.0,1094.0,1084.0,-200.0,-200.0,-200.0,2004-12-11 17:00:00
11/12/2004,18:00:00,-200.0,1006.0,150.0,,1005.0,350.0,781.0,133.0,1071.0,1045.0,-200.0,-200.0,-200.0,2004-12-11 18:00:00
11/12/2004,19:00:00,2.0,979.0,150.0,,946.0,323.0,826.0,138.0,1018.0,1026.0,-200.0,-200.0,-200.0,2004-12-11 19:00:00
11/12/2004,20:00:00,-200.0,1072.0,150.0,,1011.0,340.0,762.0,142.0,1075.0,1172.0,-200.0,-200.0,-200.0,2004-12-11 20:00:00
11/12/2004,21:00:00,-200.0,1217.0,150.0,,1037.0,443.0,669.0,138.0,1167.0,1452.0,-200.0,-200.0,-200.0,2004-12-11 21:00:00
11/12/2004,22:00:00,2.0,1124.0,150.0,,939.0,292.0,737.0,118.0,1126.0,1317.0,-200.0,-200.0,-200.0,2004-12-11 22:00:00
11/12/2004,23:00:00,-200.0,1152.0,150.0,,1036.0,372.0,670.0,120.0,1206.0,1365.0,-200.0,-200.0,-200.0,2004-12-11 23:00:00
12/12/2004,00:00:00,3.0,1216.0,150.0,,1039.0,443.0,685.0,132.0,1183.0,1378.0,-200.0,-200.0,-200.0,2004-12-12 00:00:00
12/12/2004,01:00:00,-200.0,1095.0,150.0,,1024.0,360.0,708.0,121.0,1219.0,1246.0,-200.0,-200.0,-200.0,2004-12-12 01:00:00
12/12/2004,02:00:00,-200.0,1099.0,150.0,,994.0,401.0,715.0,117.0,1164.0,1186.0,-200.0,-200.0,-200.0,2004-12-12 02:00:00
12/12/2004,03:00:00,2.0,974.0,150.0,,832.0,180.0,832.0,109.0,1035.0,1024.0,-200.0,-200.0,-200.0,2004-12-12 03:00:00
12/12/2004,04:00:00,-200.0,1091.0,150.0,,971.0,273.0,703.0,102.0,1148.0,1187.0,-200.0,-200.0,-200.0,2004-12-12 04:00:00
12/12/2004,05:00:00,-200.0,955.0,150.0,,804.0,199.0,843.0,95.0,1017.0,1007.0,-200.0,-200.0,-200.0,2004-12-12 05:00:00
12/12/2004,06:00:00,-200.0,975.0,150.0,,859.0,177.0,777.0,81.0,1043.0,1019.0,-200.0,-200.0,-200.0,2004-12-12 06:00:00
12/12/2004,07:00:00,-200.0,909.0,150.0,,709.0,206.0,936.0,95.0,953.0,921.0,-200.0,-200.0,-200.0,2004-12-12 07:00:00
12/12/2004,08:00:00,-200.0,992.0,150.0,,853.0,323.0,821.0,111.0,1052.0,1038.0,-200.0,-200.0,-200.0,2004-12-12 08:00:00
12/12/2004,09:00:00,2.0,1018.0,150.0,,889.0,392.0,780.0,118.0,1085.0,1105.0,-200.0,-200.0,-200.0,2004-12-12 09:00:00
12/12/2004,10:00:00,-200.0,1100.0,150.0,,974.0,420.0,728.0,130.0,1131.0,1208.0,-200.0,-200.0,-200.0,2004-12-12 10:00:00
12/12/2004,11:00:00,-200.0,1101.0,150.0,,934.0,333.0,751.0,116.0,1085.0,1208.0,-200.0,-200.0,-200.0,2004-12-12 11:00:00
12/12/2004,12:00:00,-200.0,1148.0,150.0,,1025.0,395.0,701.0,128.0,1165.0,1282.0,-200.0,-200.0,-200.0,2004-12-12 12:00:00
12/12/2004,13:00:00,-200.0,1253.0,150.0,,1108.0,478.0,633.0,156.0,1253.0,1494.0,-200.0,-200.0,-200.0,2004-12-12 13:00:00
12/12/2004,14:00:00,-200.0,1229.0,150.0,,1075.0,470.0,638.0,169.0,1226.0,1500.0,-200.0,-200.0,-200.0,2004-12-12 14:00:00
12/12/2004,15:00:00,-200.0,1250.0,150.0,,1133.0,508.0,629.0,168.0,1274.0,1463.0,-200.0,-200.0,-200.0,2004-12-12 15:00:00
12/12/2004,16:00:00,-200.0,1432.0,150.0,,1251.0,596.0,547.0,178.0,1396.0,1722.0,-200.0,-200.0,-200.0,2004-12-12 16:00:00
12/12/2004,17:00:00,5.0,1530.0,150.0,,1352.0,694.0,491.0,178.0,1550.0,1934.0,-200.0,-200.0,-200.0,2004-12-12 17:00:00
12/12/2004,18:00:00,-200.0,1604.0,150.0,,1438.0,968.0,466.0,188.0,1650.0,2018.0,-200.0,-200.0,-200.0,2004-12-12 18:00:00
12/12/2004,19:00:00,-200.0,1352.0,150.0,,1191.0,658.0,570.0,169.0,1362.0,1796.0,-200.0,-200.0,-200.0,2004-12-12 19:00:00
12/12/2004,20:00:00,-200.0,1235.0,150.0,,1065.0,409.0,640.0,133.0,1213.0,1594.0,-200.0,-200.0,-200.0,2004-12-12 20:00:00
12/12/2004,21:00:00,-200.0,1127.0,150.0,,962.0,345.0,751.0,125.0,1120.0,1389.0,-200.0,-200.0,-200.0,2004-12-12 21:00:00
12/12/2004,22:00:00,-200.0,1073.0,150.0,,860.0,230.0,896.0,110.0,1058.0,1238.0,-200.0,-200.0,-200.0,2004-12-12 22:00:00
12/12/2004,23:00:00,-200.0,1074.0,150.0,,867.0,285.0,888.0,112.0,1064.0,1221.0,-200.0,-200.0,-200.0,2004-12-12 23:00:00
13/12/2004,00:00:00,-200.0,1133.0,150.0,,951.0,310.0,825.0,112.0,1156.0,1254.0,-200.0,-200.0,-200.0,2004-12-13 00:00:00
13/12/2004,01:00:00,2.0,1021.0,150.0,,808.0,224.0,961.0,102.0,1048.0,1098.0,-200.0,-200.0,-200.0,2004-12-13 01:00:00
13/12/2004,02:00:00,-200.0,995.0,150.0,,807.0,213.0,978.0,90.0,1056.0,1044.0,-200.0,-200.0,-200.0,2004-12-13 02:00:00
13/12/2004,03:00:00,-200.0,882.0,150.0,,614.0,180.0,1221.0,109.0,931.0,888.0,-200.0,-200.0,-200.0,2004-12-13 03:00:00
13/12/2004,04:00:00,-200.0,869.0,150.0,,594.0,103.0,1326.0,66.0,935.0,835.0,-200.0,-200.0,-200.0,2004-12-13 04:00:00
13/12/2004,05:00:00,-200.0,868.0,150.0,,567.0,91.0,1238.0,64.0,919.0,823.0,-200.0,-200.0,-200.0,2004-12-13 05:00:00
13/12/2004,06:00:00,-200.0,921.0,150.0,,655.0,178.0,1001.0,81.0,972.0,908.0,-200.0,-200.0,-200.0,2004-12-13 06:00:00
13/12/2004,07:00:00,-200.0,1041.0,150.0,,846.0,351.0,829.0,106.0,1112.0,1076.0,-200.0,-200.0,-200.0,2004-12-13 07:00:00
13/12/2004,08:00:00,-200.0,1275.0,150.0,,1193.0,587.0,596.0,140.0,1389.0,1393.0,-200.0,-200.0,-200.0,2004-12-13 08:00:00
13/12/2004,09:00:00,-200.0,1238.0,150.0,,1202.0,475.0,748.0,138.0,1382.0,1429.0,-200.0,-200.0,-200.0,2004-12-13 09:00:00
13/12/2004,10:00:00,-200.0,1288.0,150.0,,1220.0,576.0,937.0,165.0,1391.0,1594.0,-200.0,-200.0,-200.0,2004-12-13 10:00:00
13/12/2004,11:00:00,-200.0,1422.0,150.0,,1362.0,920.0,775.0,214.0,1509.0,1956.0,-200.0,-200.0,-200.0,2004-12-13 11:00:00
13/12/2004,12:00:00,-200.0,1293.0,150.0,,1236.0,710.0,784.0,178.0,1370.0,1872.0,-200.0,-200.0,-200.0,2004-12-13 12:00:00
13/12/2004,13:00:00,-200.0,1410.0,150.0,,1363.0,696.0,690.0,187.0,1515.0,2014.0,-200.0,-200.0,-200.0,2004-12-13 13:00:00
13/12/2004,14:00:00,-200.0,1425.0,150.0,,1386.0,744.0,691.0,203.0,1536.0,1978.0,-200.0,-200.0,-200.0,2004-12-13 14:00:00
13/12/2004,15:00:00,-200.0,1590.0,150.0,,1503.0,743.0,575.0,204.0,1559.0,2257.0,-200.0,-200.0,-200.0,2004-12-13 15:00:00
13/12/2004,16:00:00,-200.0,1520.0,150.0,,1552.0,801.0,568.0,198.0,1615.0,2104.0,-200.0,-200.0,-200.0,2004-12-13 16:00:00
13/12/2004,17:00:00,-200.0,1595.0,150.0,,1628.0,1014.0,495.0,218.0,1822.0,2140.0,-200.0,-200.0,-200.0,2004-12-13 17:00:00
13/12/2004,18:00:00,-200.0,1881.0,150.0,,1983.0,1479.0,334.0,269.0,2271.0,2523.0,-200.0,-200.0,-200.0,2004-12-13 18:00:00
13/12/2004,19:00:00,-200.0,1633.0,150.0,,1677.0,1018.0,400.0,217.0,1880.0,2188.0,-200.0,-200.0,-200.0,2004-12-13 19:00:00
13/12/2004,20:00:00,-200.0,1391.0,150.0,,1338.0,729.0,509.0,183.0,1514.0,1816.0,-200.0,-200.0,-200.0,2004-12-13 20:00:00
13/12/2004,21:00:00,-200.0,1263.0,150.0,,1164.0,508.0,581.0,147.0,1338.0,1587.0,-200.0,-200.0,-200.0,2004-12-13 21:00:00
13/12/2004,22:00:00,2.0,1147.0,150.0,,1012.0,347.0,665.0,120.0,1214.0,1381.0,-200.0,-200.0,-200.0,2004-12-13 22:00:00
13/12/2004,23:00:00,-200.0,1103.0,150.0,,928.0,327.0,715.0,112.0,1174.0,1287.0,-200.0,-200.0,-200.0,2004-12-13 23:00:00
14/12/2004,00:00:00,-200.0,1071.0,150.0,,873.0,339.0,739.0,107.0,1150.0,1193.0,-200.0,-200.0,-200.0,2004-12-14 00:00:00
14/12/2004,01:00:00,2.0,1137.0,150.0,,975.0,358.0,687.0,103.0,1234.0,1223.0,-200.0,-200.0,-200.0,2004-12-14 01:00:00
14/12/2004,02:00:00,-200.0,1066.0,150.0,,907.0,377.0,728.0,97.0,1174.0,1122.0,-200.0,-200.0,-200.0,2004-12-14 02:00:00
14/12/2004,03:00:00,1.0,918.0,150.0,,704.0,180.0,920.0,109.0,1032.0,932.0,-200.0,-200.0,-200.0,2004-12-14 03:00:00
14/12/2004,04:00:00,-200.0,895.0,150.0,,663.0,165.0,977.0,74.0,1007.0,866.0,-200.0,-200.0,-200.0,2004-12-14 04:00:00
14/12/2004,05:00:00,-200.0,885.0,150.0,,655.0,145.0,996.0,68.0,1015.0,848.0,-200.0,-200.0,-200.0,2004-12-14 05:00:00
14/12/2004,06:00:00,-200.0,964.0,150.0,,784.0,282.0,824.0,92.0,1080.0,959.0,-200.0,-200.0,-200.0,2004-12-14 06:00:00
14/12/2004,07:00:00,-200.0,1088.0,150.0,,927.0,494.0,715.0,111.0,1196.0,1154.0,-200.0,-200.0,-200.0,2004-12-14 07:00:00
14/12/2004,08:00:00,-200.0,1274.0,150.0,,1160.0,606.0,587.0,133.0,1412.0,1373.0,-200.0,-200.0,-200.0,2004-12-14 08:00:00
14/12/2004,09:00:00,-200.0,1406.0,150.0,,1483.0,581.0,478.0,139.0,1767.0,1708.0,-200.0,-200.0,-200.0,2004-12-14 09:00:00
14/12/2004,10:00:00,-200.0,1521.0,150.0,,1568.0,920.0,440.0,192.0,1843.0,2097.0,-200.0,-200.0,-200.0,2004-12-14 10:00:00
14/12/2004,11:00:00,-200.0,1408.0,150.0,,1412.0,811.0,484.0,192.0,1608.0,2056.0,-200.0,-200.0,-200.0,2004-12-14 11:00:00
14/12/2004,12:00:00,-200.0,1377.0,150.0,,1342.0,786.0,499.0,206.0,1546.0,2006.0,-200.0,-200.0,-200.0,2004-12-14 12:00:00
14/12/2004,13:00:00,-200.0,1470.0,150.0,,1450.0,677.0,481.0,182.0,1706.0,2015.0,-200.0,-200.0,-200.0,2004-12-14 13:00:00
14/12/2004,14:00:00,-200.0,1416.0,150.0,,1346.0,612.0,609.0,192.0,1570.0,1945.0,-200.0,-200.0,-200.0,2004-12-14 14:00:00
14/12/2004,15:00:00,-200.0,1383.0,150.0,,1314.0,524.0,785.0,188.0,1538.0,1793.0,-200.0,-200.0,-200.0,2004-12-14 15:00:00
14/12/2004,16:00:00,-200.0,1574.0,150.0,,1483.0,775.0,460.0,186.0,1778.0,1962.0,-200.0,-200.0,-200.0,2004-12-14 16:00:00
14/12/2004,17:00:00,-200.0,1063.0,150.0,,909.0,1159.0,806.0,257.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-14 17:00:00
14/12/2004,18:00:00,-200.0,1063.0,150.0,,909.0,1310.0,806.0,248.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-14 18:00:00
14/12/2004,19:00:00,-200.0,1063.0,150.0,,909.0,1037.0,806.0,208.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-14 19:00:00
14/12/2004,20:00:00,-200.0,1063.0,150.0,,909.0,791.0,806.0,167.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-14 20:00:00
14/12/2004,21:00:00,-200.0,1063.0,150.0,,909.0,670.0,806.0,148.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-14 21:00:00
14/12/2004,22:00:00,-200.0,1063.0,150.0,,909.0,341.0,806.0,112.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-14 22:00:00
14/12/2004,23:00:00,-200.0,1063.0,150.0,,909.0,365.0,806.0,108.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-14 23:00:00
15/12/2004,00:00:00,-200.0,1063.0,150.0,,909.0,510.0,806.0,115.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 00:00:00
15/12/2004,01:00:00,-200.0,1063.0,150.0,,909.0,352.0,806.0,96.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 01:00:00
15/12/2004,02:00:00,-200.0,1063.0,150.0,,909.0,299.0,806.0,87.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 02:00:00
15/12/2004,03:00:00,-200.0,1063.0,150.0,,909.0,180.0,806.0,109.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 03:00:00
15/12/2004,04:00:00,-200.0,1063.0,150.0,,909.0,103.0,806.0,61.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 04:00:00
15/12/2004,05:00:00,-200.0,1063.0,150.0,,909.0,133.0,806.0,61.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 05:00:00
15/12/2004,06:00:00,1.0,1063.0,150.0,,909.0,244.0,806.0,82.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 06:00:00
15/12/2004,07:00:00,-200.0,1063.0,150.0,,909.0,222.0,806.0,83.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 07:00:00
15/12/2004,08:00:00,-200.0,1063.0,150.0,,909.0,591.0,806.0,116.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 08:00:00
15/12/2004,09:00:00,-200.0,1063.0,150.0,,909.0,821.0,806.0,147.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 09:00:00
15/12/2004,10:00:00,-200.0,1063.0,150.0,,909.0,803.0,806.0,167.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 10:00:00
15/12/2004,11:00:00,-200.0,1063.0,150.0,,909.0,809.0,806.0,176.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 11:00:00
15/12/2004,12:00:00,-200.0,1063.0,150.0,,909.0,836.0,806.0,177.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 12:00:00
15/12/2004,13:00:00,4.0,1063.0,150.0,,909.0,820.0,806.0,169.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 13:00:00
15/12/2004,14:00:00,-200.0,1063.0,150.0,,909.0,861.0,806.0,181.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 14:00:00
15/12/2004,15:00:00,4.0,1063.0,150.0,,909.0,842.0,806.0,183.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 15:00:00
